element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Mo,-0.93472433,0.5649243,-0.24220264,0.9382427,0.058027867,-0.89708155,-0.9146392,-0.19311282,0.42176193,0.20348229,-0.0034789108,0.010566773,-0.7735331,0.048258267,0.38559937,0.14671728,-0.58781046,-0.1260269,0.30362937,0.25531825,-0.12135012,0.24113007,0.1281861,-0.0074600168,-0.0076999245,0.1275287,0.20392346,0.27952334,0.3570614,0.37807754,-0.20684312,0.05841487,0.11203857,-0.17020012,0.21690913,-0.29680064,0.17233247,-0.102105,-0.411085,0.050935466,0.14546494,-0.27342287,0.2784654,-0.085423425,0.1694434,-0.21504644,0.3034643,0.055976808,-0.2603507,-0.013862763,0.17586958,-0.48662156,0.048767857,-0.1634675,0.22803979,-0.23309547,-0.027917242,-0.05636298,0.25401306,-0.061546944,0.13266185,-0.22153634,-0.07636752,-0.07148877,-0.120491944,0.071102396,-0.27042603,-0.25324026,-0.10714556,0.05127899,-0.120661855,-0.0617934,0.081285305,-0.13835847,0.030242892,-0.027723715,0.041020118,0.11626914,-0.057698667,0.09759523,0.23465237,0.042061422,0.3323485,-0.26673016,0.03765304,0.13117038,-0.02090213,0.033982832,0.045106806,0.28430253,-0.10767852,0.048766606,-0.005842063,0.012186449,0.036546767,-0.10010421,0.07956429,0.11730207,0.07487403,-0.07409492
Tc,0.43770933,-0.2894709,-0.0028536469,-1.3706129,0.6342095,-0.94214493,-0.4520732,0.25350335,-0.49430025,-0.30387074,-0.18140192,0.19118161,-0.29560876,-0.35361418,0.3444157,0.18522823,-0.09535883,0.080989845,0.11590193,-0.018077478,-0.1278234,0.47976822,-0.19673583,-0.33613452,-0.46868372,-0.7321036,0.530594,-0.7401196,-0.69543767,-0.114520445,-0.059910085,0.16393715,0.16089451,0.15395099,-0.45310116,-0.15810062,-0.54158354,0.100169845,0.4194947,-0.16494544,0.08863605,-0.008742105,-0.10335152,-0.011903937,0.30452126,0.17538926,0.35885108,-0.012039792,-0.3503039,-0.30521777,0.0073332107,-0.16289097,-0.1463373,-0.0908559,-0.064946964,0.024307266,-0.16465467,0.25197506,-0.16608061,-0.35579872,0.25260824,-0.20056078,-0.07090479,-0.11188038,0.12937139,-0.36619192,0.0344648,0.0014385656,0.13274111,-0.16923085,-0.058589086,0.26656052,0.077665895,0.07692842,-0.07622709,0.30691764,-0.05874874,-0.12486321,0.06333305,0.07737951,-0.16420852,0.15246592,0.03667883,-0.045215465,-0.12494153,0.07656064,-0.018725224,0.18614793,0.054840162,0.045176186,-0.236034,0.055113114,0.071010806,0.17714782,0.05753726,0.03045344,0.08337752,0.06097491,-0.16477366,-0.09152812
Ru,-0.64764005,0.6879239,-0.03975472,0.27250665,0.8972354,-0.82260036,-0.89039016,-0.6720931,-0.2645358,-0.061016604,-0.22290075,0.25273716,-0.10346402,-0.64636207,-0.066165835,-0.44297564,-0.25537944,0.6476993,-0.17785384,-0.23982626,-0.027537137,0.35137665,0.62695336,0.08402576,-0.13092713,-0.09235198,-0.09168207,-0.14656986,-0.27015796,0.48704064,0.15746945,-0.2982134,0.2297264,0.45596457,-0.06581699,0.0068048276,0.32468775,-0.17911424,0.57064104,0.22933118,0.015790291,-0.26386902,0.20174237,-0.1408277,-0.20693982,-0.123655796,0.0034918133,-0.32677156,0.1416543,0.1591015,0.2227489,-0.07837313,-0.15163003,0.05869034,0.011474201,0.3461341,-0.20187977,-0.06093524,0.028725548,0.21369362,0.08527407,-0.3839069,0.06360565,0.1675222,-0.060158174,-0.007219229,0.38038328,0.04495229,-0.13140838,0.12720403,-0.19422552,0.028695226,-0.0112240845,-0.18107629,-0.037987083,0.021842042,0.16261993,0.19906756,-0.018700905,-0.052058466,-0.04035176,-0.14257623,0.031578,-0.1315111,0.051271595,-0.039548982,0.041753177,0.16261987,-0.039463833,0.17871436,0.059643235,0.052865885,0.17519489,0.0071600876,-0.16213435,0.027172675,-0.112381,-0.076532215,-0.070759505,0.16211557
Rh,-0.90717304,0.22140597,0.25226805,0.3460874,-0.30269903,-0.28465146,-0.19010454,0.31255847,0.029761799,-0.3891496,0.47226134,-0.35934657,-0.12057537,0.41361144,-0.48916763,-0.67315495,-0.20923272,0.18176782,0.023360562,-0.31137198,0.70829564,0.5244,0.5179266,0.4795906,-0.42897847,-0.014135083,-0.18770185,-0.1328475,-0.23896131,-0.34654176,-0.14457986,-0.16428612,0.24517825,-0.10264645,0.07677033,0.35527414,0.25953087,-0.0528088,0.10772441,-0.28968304,-0.25993562,0.06523998,-0.22775353,0.05359689,0.49029556,0.039477862,-0.20023209,0.17257895,0.41682324,-0.252425,-0.13326603,0.078776956,0.24261284,-0.0006048139,-0.15574263,0.03856864,0.003088289,0.40823492,0.12496926,0.10965563,0.05525858,-0.044570066,0.19964379,-0.30658615,-0.25255534,0.120124854,0.076198846,-0.39232296,-0.040614113,0.3495648,-0.1674672,0.018365586,-0.10904033,0.115109205,0.0978437,-0.13507593,-0.05670889,-0.056376725,-0.033167627,-0.24302275,-0.036427647,-0.070145175,0.07634892,0.111164555,0.031887814,-0.16491407,-0.041629814,0.13335866,0.06266825,-0.10388157,0.05729444,0.3291674,-0.2169182,0.07796277,-0.11967412,0.047557242,-0.065591514,0.13100578,-0.1693348,-0.19957833
Pd,-0.88962007,-0.35802066,-0.7389147,1.4143331,0.10371557,-0.5123745,0.44446427,-0.17698006,-0.078912795,-0.070680305,0.13091365,0.63819826,-0.57987094,-0.07710857,-0.015055001,-0.10005014,-0.14489815,0.118262865,-0.18707408,-0.092066355,0.15346391,-0.18582779,0.46391404,0.18133359,-0.06227862,0.22244585,0.059494276,-0.38828367,-0.031476382,0.17956384,-0.061299678,0.32755256,0.10347575,0.07041834,-0.19755322,0.27505052,0.19442408,-0.29925454,-0.28068954,0.2663378,0.078408614,-0.006450083,-0.081299394,-0.1419455,0.0902923,-0.35099822,0.2667328,0.025602425,0.25442332,0.30980557,-0.13968512,-0.030775283,0.5448159,0.024491735,-0.20079222,0.05676083,0.26015985,0.04183914,0.06272415,-0.06755487,0.1608971,-0.22445908,-0.038446594,-0.063920796,0.2838411,-0.15925494,-0.07897529,0.26662937,-0.03491101,0.0809799,0.1943143,0.005546407,0.3342793,0.0848127,-0.06745156,0.06593959,0.047745794,-0.09623882,0.021713823,0.053400517,-0.07427536,-0.06250827,-0.08432682,0.02429727,-0.14298853,-0.10183786,0.05072416,0.2032811,-0.24211189,-0.039876036,0.10952034,-0.22095041,-0.026286177,-0.16533718,-0.045881055,0.20990467,0.121570975,0.0756592,0.14557563,-0.045118332
Ag,-0.60078037,1.9088354,-0.23034614,-0.25592685,0.7047434,-0.6571651,-0.024150372,0.75985146,-0.03692668,-0.6373998,-0.8316153,-0.15629022,1.3825178,-0.646157,-1.3687959,0.17757276,-0.22237056,-0.009698266,0.16607873,-0.20627667,-0.25596303,-0.26137763,-0.123739645,-0.08879229,0.21789497,0.33802512,-0.5730636,-0.15740094,0.10136222,0.5879336,0.10144319,-0.15124565,0.40237343,-0.21492714,-0.31375915,0.10740649,-0.008684323,0.007201965,0.035550322,-0.05703613,0.08357452,-0.24279907,-0.08730935,0.14040163,0.2047899,0.030582696,0.31902483,0.04997132,0.33465,-0.1941395,0.20002395,-0.15168995,-0.017857894,0.19501379,-0.13337666,0.13015379,0.2485204,0.06987471,-0.3452104,-0.13363776,0.10533605,0.06818662,-0.22368148,-0.11901412,0.29606456,0.036011547,-0.18271044,-0.065275855,0.1761369,-0.031430796,-0.06254336,-0.4199344,-0.15636301,0.00052298233,0.03791081,0.0156114325,0.10173892,-0.034563597,0.0006403476,-0.05779706,0.30568874,0.029189534,0.18265764,0.11338757,0.015542902,-0.030223446,-0.053224478,-0.20447657,0.09635423,-0.050210837,0.01140026,-0.00018117903,0.23262343,0.044215,0.0280846,0.042422287,-0.00716193,-0.005336132,-0.14461336,0.02182629
Cd,-0.6211033,0.105054766,-0.9686622,-0.86387444,-0.03361633,-0.38345188,0.007345803,0.21409172,-0.3350153,-0.4786737,0.026706247,-0.41582164,-0.23101753,0.6828186,-0.35885397,-0.22600746,0.008310683,-0.28965205,0.34434205,0.36135983,0.20659119,-0.4559623,0.2066474,-0.44303903,0.022443896,0.09588239,0.5767379,0.09290974,-0.43753958,0.39207998,-0.0030890924,0.24130291,-0.55992055,0.052226856,0.27409482,0.310626,0.042073444,0.3814041,0.052333295,-0.16726246,-0.12311511,0.10445343,0.40400434,0.15064,0.18271531,0.131261,0.08356642,0.3032058,0.23710223,0.45350015,0.1165651,0.41257095,-0.05599889,-0.08363877,-0.27000856,0.091523044,0.020960327,0.070205,0.09648204,-0.04181951,0.32517678,0.079391636,0.08027468,-0.098473445,0.07437738,0.1577374,0.16157353,-0.22798488,-0.10679055,-0.115024075,0.42556292,0.17642395,0.111068174,-0.06582823,0.36213362,0.06899092,0.23184705,-0.118508816,-0.03570239,-0.08438234,-0.05831505,0.1365108,0.07049187,0.076082245,-0.09840553,0.10830207,-0.34530926,-0.14623557,-0.024496375,0.07962724,-0.011840212,-0.08934152,0.13471673,0.06369343,-0.057541333,-0.10908979,-0.07228987,-0.034154776,0.07358545,0.0016955305
In,-1.4946449,0.33538508,-0.5851808,0.35612777,-0.011005063,-0.69740677,0.39522386,0.011794116,-0.018612135,0.17743793,-0.41867357,-0.38081354,0.7053447,0.0510431,-0.2107245,-0.013913406,0.16635782,0.12363666,-0.21622837,0.102671646,-0.29304594,0.56752014,-0.37011945,-0.38993332,-0.21695518,-0.081413165,0.024139084,-0.020880364,0.746601,0.14535591,0.4070328,-0.20698187,0.0059245713,0.4580792,0.43041962,0.073225796,-0.17322384,0.22007924,0.03200858,-0.055040862,-0.37348107,0.1326352,0.42729494,-0.34898615,0.010187749,-0.40419626,0.08108622,0.060664166,-0.19863237,0.06593505,0.07653083,0.02330596,-0.019568365,-0.06743795,-0.1640074,0.033320103,-0.2290675,0.123557165,0.072348654,-0.091946214,-0.3246108,0.15390517,-0.04932274,-0.11383341,0.2011715,-0.19581728,-0.15041077,0.14740819,-0.07472967,0.11983375,0.21723005,0.2266871,-0.27029073,-0.15145223,-0.12417026,-0.116983935,-0.071027696,-0.12501231,0.06936668,-0.024413731,-0.31436026,0.10172235,0.20099342,0.13241565,0.2146351,-0.08898999,0.10447829,-0.07674613,-0.0965434,-0.09492256,0.060596384,0.012900747,-0.016131515,0.17327884,-0.012900278,-0.07223721,0.075881556,-0.053867314,0.010430638,-0.21547714
Sn,-1.5963197,-0.1869832,-1.0282081,0.79099995,0.21067554,-0.27360296,0.49957818,-0.16120014,0.23390543,0.07763389,0.0074659437,0.030734142,-0.28770232,0.587341,-0.7231458,0.8152892,-0.03810935,0.27644756,-0.29311544,0.029984208,-0.38695836,0.35122386,-0.13283819,-0.47865117,0.048450816,0.11528881,0.155905,0.07473657,-0.022592485,0.107921354,-0.467441,-0.40462932,-0.19097102,-0.5434386,-0.19995111,0.3348579,-0.08728315,-0.23779115,-0.12419808,-0.42213112,-0.19432855,-0.2289365,0.088153645,-0.12826791,-0.23961392,0.25919557,0.17856446,-0.08092014,-0.119639814,-0.034682345,0.0049016476,-0.22499482,-0.08034094,-0.3044414,-0.13850617,0.13866703,0.20705286,0.05743297,-0.46280754,-0.07186983,-0.02464404,-0.113725305,0.102245286,-0.11410272,0.23904887,0.07714891,0.037700176,-0.044161893,0.009812821,0.27559084,0.16139893,-0.0816643,0.227351,-0.13707823,0.03369935,-0.11434471,-0.0734842,-0.11488433,-0.06821826,0.07868754,-0.25012305,-0.12737788,-0.20140834,0.08539231,-0.11948046,0.010366764,0.35927612,0.054641884,0.0012419298,0.05749148,-0.174757,0.035645902,-0.17447543,-0.005827736,0.006048575,-0.24481243,-0.11236576,0.13398895,-0.034454104,0.21608035
Sb,-0.72049445,0.2125302,-0.29564142,0.17825139,-0.50270283,0.10903014,0.07061197,0.67340064,0.1606861,-0.93383586,-0.21552385,0.08344765,0.31537262,-0.260296,-0.05214493,-0.60663086,-0.5709961,0.017959524,0.18374473,0.14135902,-0.43427253,-0.43972176,0.00018037483,0.33962184,-0.45711935,0.06395178,0.021974564,0.65366125,-0.256576,-0.06917346,-0.3309598,-0.13054022,-0.09406848,-0.30387044,0.52288336,0.11166729,-0.1588813,0.011075007,-0.09513159,0.07099375,0.3512115,-0.10187626,-0.012587661,0.1748103,-0.22600043,0.085729524,0.31915587,0.23594698,-0.07702972,-0.15481323,-0.06783194,-0.006074371,0.024328347,0.12114634,0.28454602,0.36015415,0.07784743,0.17090042,-0.16180703,-0.31103414,-0.079156294,0.18791637,-0.3239309,0.15254506,-0.14885622,-0.38393825,0.3498128,-0.13872321,0.016476754,-0.06654503,-0.18493684,0.14242394,-0.06429343,-0.11580314,-0.13492218,-0.11594975,-0.030253036,-0.18850169,0.28852776,-0.06387979,0.015198782,-0.015293758,-0.039264776,-0.042855196,-0.051419184,0.022305652,0.14454344,0.062086176,0.03829255,0.09941978,0.13832787,-0.1017439,0.033137754,-0.074576244,0.11731225,0.060306367,0.13642138,0.048770618,0.16814665,0.035061717
Te,-0.27577487,0.81337535,0.55155957,-0.4224903,0.08827548,0.0028889086,0.5072173,-0.52913404,0.97903347,-0.09932414,-0.36184147,-0.08304047,-0.58102083,-0.40251315,0.010010676,0.018234285,-0.4397019,0.56144834,-0.69617784,0.092981,-0.3132355,-0.31089473,-0.25212127,-0.6341561,0.22756779,0.050422397,-0.18523501,-0.072110176,-0.08762579,0.465298,0.2808734,0.47788757,-0.42918563,0.41370946,-0.024220172,-0.15837415,0.20674168,-0.5745842,-0.14081028,-0.04024962,-0.014061287,0.100332975,0.27401584,0.5911426,-0.26678222,-0.2860961,0.47998554,-0.16838118,0.06092139,-0.23756388,-0.2844713,0.058941476,0.15827458,0.15061305,-0.036354907,0.20349967,0.023105614,0.04937409,0.2666065,0.08609945,0.13001841,0.05356823,0.15940723,-0.10629915,-0.2701699,0.08242414,0.3779024,0.008557024,-0.11120195,-0.15014032,0.09796164,-0.124122426,-0.33784634,-0.0058283773,-0.07844238,0.0108021945,-0.10360501,0.059905954,0.17284772,-0.046166085,-0.20976123,-0.09847233,-0.037733175,0.023798402,0.06711775,-0.10554466,-0.035434257,-0.08766377,0.058843702,-0.18581034,-0.121362954,0.060697865,3.5613775e-05,0.14898998,0.109426014,-0.009211073,0.11658537,0.20126444,0.051962532,-0.12402689
I,-0.36646023,0.4224435,0.06402575,-1.1742194,0.77810115,0.99109596,0.59513223,-0.35030138,-0.15404876,-0.16912466,-0.90318024,-0.19024852,0.51194715,-0.00327871,0.19655141,-0.20287514,-0.09585656,-0.1264697,-0.6187223,0.5693509,-0.18887061,-0.013395425,0.012174051,0.1385765,0.5042517,-0.45808035,-0.51767755,-0.5124162,-0.33279258,-0.6857443,0.038497664,0.3869266,-0.22469655,-0.28660375,0.13174081,-0.3832326,0.22958872,-0.4540624,-0.017385691,-0.050966438,0.1588282,-0.09130842,-0.07876369,-0.49634182,-0.44108677,0.14129692,-0.2123718,4.4330955e-07,0.3924927,-0.020652678,0.18164405,0.31292248,-0.09387587,-0.2768156,-0.0058031827,0.08139123,0.19387102,0.24646801,-0.13724646,-0.006902598,0.04299867,-0.24994975,-0.02605105,-0.19316328,-0.3471488,-0.08433059,-0.3337819,-0.16946308,-0.049747907,0.26788834,0.176153,0.13184063,-0.09362836,-0.11116451,-0.01803445,0.0053848736,-0.073968336,0.17376333,0.11854187,0.010179017,-0.04791574,0.020957291,0.075037345,-0.04862757,-0.088836074,-0.02269315,0.03442261,-0.18836099,-0.005668856,0.18878922,-0.15799536,0.0054048896,0.0034360196,-0.14454615,-0.08672643,0.027206443,-0.0014571901,0.07025803,0.17854267,-0.038664334
Xe,-0.72055364,-1.0228316,0.6801846,0.5513337,-0.2702185,1.6073534,-0.6840366,0.32858458,-1.1554163,0.6112717,-0.37444064,-0.24930544,0.23669247,0.5188763,0.10778777,-0.10923522,-1.0476943,-0.5989077,-0.30886158,-0.5814981,0.028667867,-0.31987968,-0.3357569,-0.6266151,0.17685308,0.28519553,-0.011206479,0.2288996,-0.4970696,-0.20480216,-0.41485137,-0.038293913,0.23266639,-0.35082573,-0.41907233,0.05880445,0.04125304,-0.39386615,0.27378947,0.24826942,-0.2671582,-0.53632295,0.7270992,0.009111866,-0.0020276606,-0.2943552,0.20789868,-0.0014012693,-0.02696286,0.29286528,-0.07590374,0.14212662,0.008658223,0.15329038,-0.035907917,-0.30021474,-0.17783892,0.26620787,0.089503005,-0.27644736,-0.13330689,0.14447565,0.14670706,-0.037602678,0.059884407,-0.018111924,0.12839322,-0.060864717,-0.04912801,0.05900931,-0.04879401,0.1386745,0.038510658,0.0783297,0.050294653,0.20683043,-0.13079587,-0.08966956,-0.06142386,0.26002586,0.14001548,-0.121723354,-0.039281376,-0.047715664,0.02485811,-0.079040855,-0.061047282,-0.11106697,-0.07844786,0.014630217,0.035198145,0.16543531,-0.022860793,0.0072000865,-0.02543048,0.038556423,-0.08910179,0.019161548,0.014404729,-0.052606273
Cs,-1.2910008,-1.5272033,-0.6810519,0.24975637,0.46018583,0.3336798,0.5946913,0.32476223,0.30690467,-0.297283,0.3011399,-0.60287136,0.10047171,-0.5486711,0.02950817,0.38036644,-0.115230806,-0.07777872,0.63672274,-0.34847862,0.34650147,-0.080218054,0.15943725,-0.10351777,0.35839313,0.3444997,-0.32706848,-0.27245143,-0.3927616,-0.5545888,0.040246736,0.19851059,-0.0066601746,0.22588822,-0.07875691,0.16653042,-0.20738772,0.17244396,0.05665523,-0.21596824,0.42716622,-0.26236776,-0.13858166,0.026509346,-0.16073723,0.015742261,-0.18622448,0.2411661,-0.16299333,0.26656008,0.11487484,0.17256984,0.19555868,-0.17596155,-0.018403307,0.20978306,-0.1307867,-0.47002614,-0.1114406,-0.056429237,0.011170801,0.17172298,0.131514,0.055938516,-0.013532914,0.0729272,0.1694095,-0.031410247,-0.022851143,0.0045125354,0.049410865,-0.045838952,0.0028727427,-0.3101221,-0.053450048,-0.09355922,-0.20019501,0.105472945,-0.044006333,0.12676157,0.014146841,-0.30408973,0.08260587,-0.20240097,-0.043077268,-0.07905964,-0.119001694,0.16935733,-0.037023284,-0.17510042,-0.012341328,0.08730109,0.12693483,0.27217746,0.16086537,-0.123833515,-0.07203314,-0.1941148,0.0056271516,0.07951618
Ba,0.545824,1.8089918,0.012399912,-0.30161077,-0.3387056,-0.27744454,0.57603246,-0.27869105,-0.7924534,-0.7192231,1.1068664,-0.4018812,0.8465541,0.19426662,1.2911162,1.0787175,-0.06288521,-0.82136387,0.3695851,0.3310821,-0.11585345,0.90975416,-0.15794307,-0.055608958,0.15839967,0.021814235,-0.18525237,0.01555929,-0.13653998,0.34137514,-0.30303383,0.21042153,0.2793917,0.06398558,-0.2847637,0.4034491,0.0020755306,-0.117346026,0.019503295,-0.14165431,0.12723145,-0.3898604,-0.16749704,-0.055805605,0.29113835,-0.3852278,-0.26754826,0.16791639,0.223149,-0.13370636,0.24026003,0.14291617,0.051369473,0.21664757,-0.18875888,-0.013885936,0.20797598,0.054746304,-0.05601366,0.037556574,0.09452714,0.103999116,-0.21148871,0.075859405,-0.223232,-0.089885466,0.3371292,0.35030985,-0.050957095,0.06370217,0.08660446,-0.06773115,-0.14530718,0.14325997,0.038344465,-0.18221366,0.14432225,0.08136656,-0.08327913,0.044895537,-0.06794988,-0.029016212,0.01974827,-0.12678699,0.123432934,0.120959334,-0.043617643,-0.042043436,0.0410138,0.0070575997,-0.10177314,-0.11607073,-0.17061093,-0.034854207,0.09389975,0.045646794,0.054522976,0.07252947,0.14573258,-0.012100752
La,-0.07683103,0.5431353,0.5726917,-0.2812155,0.50629187,-0.7235788,-0.18076316,-0.783661,-0.13123481,0.07195428,0.47104722,0.01835965,-0.11055316,-0.1661377,0.19696635,-0.20108515,0.12931679,-0.4468938,-0.54798317,0.10525854,0.37729657,0.19205968,0.42298937,-0.30644494,-0.34929138,0.5027238,-0.4544884,-0.11817323,0.14053947,-0.6237136,0.038909808,0.36115277,-0.15534432,0.22447848,-0.17157531,0.08259064,-0.12601171,0.14087115,0.1348527,0.45885605,-0.12951602,0.20782223,-0.060804818,-0.10936687,-0.10105026,-0.5317652,0.3490079,0.02793258,0.21845886,0.100249715,-0.18339996,0.31379718,-0.14353989,-0.012585906,0.13841555,0.24285726,0.16591893,-0.05583172,-0.43809223,0.042891786,-0.059851605,0.35401773,-0.015049435,-0.06831443,-0.014605496,0.15135217,-0.004886131,-0.22608843,0.041528836,-0.04456844,-0.07541699,0.15727326,0.01633665,0.1692999,-0.054680146,0.12348572,0.060835738,-0.026948273,0.08425052,0.15018392,0.22563857,0.055069517,0.12186923,0.16645953,0.028686602,0.10606576,0.3706041,0.12797771,0.19918397,0.16389123,-0.026557323,-0.12856214,0.024933822,-0.056881122,-0.001246199,-0.07724684,-0.17890647,-0.14372978,0.0048657535,0.07601461
Ce,-0.7549131,1.1378622,1.2674541,-0.42735153,-0.27703124,-0.32012284,0.20200446,-0.35072082,0.523744,-0.07655535,-0.68375343,-0.2281886,-0.16968647,-0.21468472,-0.1365844,0.17354329,0.4450205,-0.19567353,0.01247423,-0.83211446,-0.052110717,0.100420885,0.5560465,0.1039888,-0.24900007,0.18074988,-0.03993508,-0.2990427,0.14598793,0.08098793,0.1850645,-0.40625918,0.1862525,-0.14606746,-0.1493793,-0.16443123,0.13865316,-0.05415261,-0.005439909,0.01989688,-0.10199998,0.111260414,-0.1241112,0.015665498,-0.096098825,0.13832521,0.2900949,0.17436583,-0.13927108,0.31352916,0.23447631,-0.0030871844,-0.061583232,-0.12351314,0.2836524,-0.03258233,0.09007725,-0.16748863,-0.011090159,-0.08359875,0.23178354,0.2752019,-0.2644857,-0.17119515,-0.06012601,-0.18866012,0.09682909,0.18577433,-0.3193584,0.09565819,-0.055965643,0.08093318,0.076475225,0.12311795,0.31839117,0.16727315,0.017411187,-0.018751105,-0.122335814,-0.06444469,0.04640307,0.06605412,-0.20999312,-0.056629773,-0.32327226,-0.031022077,-0.11049353,-0.16603091,0.15647681,0.03883511,0.31328654,-0.088791475,-0.2221097,0.0541382,-0.15613994,0.014567571,-0.023261085,0.040332526,0.04512844,-0.2102983
Pr,-0.5563377,0.602575,0.9808082,-1.0706316,0.23668338,-0.91915715,0.822206,-0.7164777,0.4444247,-0.11543585,0.49565935,-0.28791058,-0.70905477,-0.29036224,-0.40682572,-0.14181176,-0.3467878,0.25520784,0.15567209,-0.10807331,-0.35137135,-0.3656389,0.1339258,0.17390944,-0.13686639,-0.041155487,-0.13470969,0.18237454,0.503489,-0.3335136,-0.44646335,-0.60382366,-0.003933536,-0.020250177,0.15173545,0.15795866,-0.03759545,0.34879744,-0.11878148,0.19135575,-0.3809347,-0.13341637,-0.23959693,0.12554193,-0.27000377,0.076425314,-0.41529614,-0.046031862,0.14175491,0.24408193,-0.38612914,-0.074934475,0.11928086,-0.14878678,-0.017134702,-0.28754914,0.066435136,0.3007586,-0.22405332,-0.20458639,0.02798821,-0.0825572,-0.10977721,0.08933111,0.020162532,-0.04281332,0.05263847,0.011101007,0.17828849,0.03647398,0.076195754,0.05422657,-0.25544515,0.30375847,0.32516453,0.1784674,0.03185994,0.031039357,0.2709882,0.21617484,-0.18963435,-0.04399654,-0.06592779,-0.080630675,0.24058956,0.062349357,-0.18344232,0.038343463,-0.15127215,0.17086598,-0.08174182,-0.011850692,-0.066986084,0.066896036,0.098938465,0.020889167,0.20417026,-0.12635206,-0.046132125,0.13148922
Nd,-0.7556149,-0.9198128,0.12802702,0.008257387,-0.83364266,-0.6273471,0.17667127,-0.4741373,1.071476,-0.012276866,-0.12871394,0.5926042,0.16708049,-0.015378775,-0.22546306,0.57578444,-0.08900048,-0.1628282,0.275382,-0.28167865,0.21798036,-0.2808107,0.51912683,-0.40978402,-0.0607981,-0.10823583,0.15121648,-0.21946393,-0.19938856,-0.50546914,-0.48041004,0.013415955,0.28466457,-0.50752455,0.15555641,-0.07791294,-0.08712815,0.38383526,-0.0405282,0.26733562,-0.026781693,0.056970634,0.20330375,0.1788378,-0.23037562,0.12749434,-0.015327819,0.17673084,-0.042000514,-0.25545284,0.07440068,0.2106685,0.16402066,0.002639547,-0.3722717,0.056436755,-0.07810448,0.05489174,-0.01780738,0.34132153,0.10283353,-0.5009071,0.15880713,0.062492356,-0.02092044,-0.038872078,0.013108514,0.27211213,-0.24280077,-0.10542351,0.12553975,0.013444537,-0.028543651,0.07516669,-0.03997206,-0.2802502,-0.0063920245,0.2477122,0.112417,-0.0008661188,-0.009991579,-0.13531226,0.052677367,0.25053006,-0.034891818,0.20725718,0.030764218,-0.21027113,0.1357603,-0.038999405,0.17440873,0.07473754,0.29654926,-0.06588489,0.046484567,0.023525042,0.10944818,-0.06182439,-0.102567986,-0.06120441
Pm,0.17484275,-1.1197853,-0.5612602,-0.6578647,-0.15682013,-0.89445925,-0.5778883,0.33404863,-0.8720771,-0.45369264,0.32539403,0.6309859,-0.044498503,-0.21362697,-0.112571865,-0.59658784,-0.17462726,0.15172808,-0.13738018,-0.17851758,-0.1777814,-0.23515306,0.6199317,-0.55184865,0.5802455,-0.79791296,0.2872505,0.26774636,0.016319964,-0.5171657,-0.27139544,-0.10922918,-0.1025023,0.16337158,-0.3583629,0.11467117,-0.10172663,0.084137745,-0.31021327,-0.121114686,0.060570598,0.17313221,-0.17151846,0.22692569,-0.043270536,-0.08894265,0.16897628,-0.054854687,-0.179592,0.43471742,0.22034034,-0.046133537,-0.2026135,0.014534846,-0.01847048,-0.3076898,0.05512387,0.10291554,-0.11006206,0.3905778,-0.16186437,0.06880087,0.0045378413,-0.069270544,-0.17676263,-0.41337577,0.04811602,0.24032554,0.19809633,-0.06301254,0.14529333,-0.2051364,-0.2209214,-0.18857782,-0.15145305,0.07902519,-0.09543747,0.13246226,-0.087555125,-0.2766471,0.21129811,0.1212515,0.23615864,0.062003113,0.0032730694,-0.0111850165,0.052704442,-0.107620664,-0.011212946,-0.06719667,0.062235873,0.12948807,-0.2892189,-0.1221461,0.07176045,-0.07733691,-0.057937425,0.10651533,-0.004344538,0.067620985
Sm,-1.569897,-1.3426868,1.0974768,0.28809115,-1.0410553,0.09304771,1.5768846,-0.4009282,-0.36014304,0.021302804,0.20083714,-0.19912411,0.03213859,-0.18188748,-0.0794321,-0.52003956,-0.18329363,0.18215469,0.106632516,0.5555713,-0.23277897,0.3659581,-0.18763286,-0.0018755011,-0.41887346,0.0058566257,0.37677732,-0.45180207,0.023823343,0.096921064,-0.098572336,0.047985498,0.24654163,-0.4898639,0.27598506,0.17529932,0.33309954,0.18202835,-0.1069852,-0.22238952,0.40289,0.058979973,-0.1768978,-0.12485962,0.058141284,0.07446711,0.10644395,-0.48420262,0.094319336,0.17382516,0.098014064,-0.14654854,-0.07930638,0.12080883,-0.030441482,0.1412892,-0.1272048,-0.213817,0.12782283,-0.1382788,-0.029494245,0.03691984,0.1735618,-0.20820998,0.07030054,0.073759146,0.14582548,0.01137663,0.42357445,-0.23456344,-0.0385944,-0.2530263,0.17715707,0.25625005,0.06806998,0.024338104,-0.20081231,-0.11799009,0.28443313,-0.12291926,0.0696398,0.021649301,0.24144813,-0.08434337,-0.08510767,0.005408773,0.16583814,-0.12679228,-0.13012329,-0.032514308,0.10525364,0.14499293,0.079870194,0.07214567,-0.13520926,0.014649451,-0.13745023,0.007818345,0.3139783,-0.015695184
